WAMP,Brand,Product,Wholesaler,Package,UPC,Parent Chain,Retail $,2 for $,Market
Core,Miller,Miller Lite 6/12B,Henry J. Lee Reyes,6/12B,34100575052,Enmark,9.99,,1 · Charleston
Core,Miller,Miller Lite 6/12B,Henry J. Lee Reyes,6/12B,34100575052,Buck Magement (Blue Water),10.89,,1 · Charleston
Core,Miller,Miller Lite 6/12B,Henry J. Lee Reyes,6/12B,34100575052,Dollar General,8.65,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Circle K,10.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Refuel Market,10.59,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,GPM Southeast,9.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,7-Eleven,9.49,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Spinx,8.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Parkers,10.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Enmark,9.99,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Buck Magement (Blue Water),10.89,,1 · Charleston
Core,Yuengling,Yuengling Traditional Lager 6/12B,Henry J. Lee Reyes,6/12B,89924278917,Dollar General,8.65,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Circle K,10.99,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Refuel Market,12.39,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,GPM Southeast,12.99,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,7-Eleven,11.49,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Spinx,10.99,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Parkers,12.99,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Enmark,11.49,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Buck Magement (Blue Water),13.49,,1 · Charleston
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Dollar General,10.1,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,Circle K,11.99,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,Refuel Market,12.39,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,GPM Southeast,11.99,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,7-Eleven,13.49,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,Parkers,12.99,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,Enmark,11.99,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,Buck Magement (Blue Water),13.49,,1 · Charleston
Core Plus,Land Shark,Land Shark Lager 6/12B,Southern Crown Partners,6/12B,18200129827,Dollar General,10.1,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Circle K,12.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Refuel Market,12.39,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,GPM Southeast,11.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,7-Eleven,11.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Spinx,10.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Parkers,12.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Enmark,11.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Buck Magement (Blue Water),13.49,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 6/12B,Southern Crown Partners,6/12B,18200059896,Dollar General,10.1,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Circle K,12.99,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Refuel Market,13.39,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,GPM Southeast,11.99,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,7-Eleven,13.49,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Spinx,11.99,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Parkers,14.99,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Enmark,12.49,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Buck Magement (Blue Water),14.99,,1 · Charleston
Premium,Blue Moon,Blue Moon Belgian White Ale 6/12B,Henry J. Lee Reyes,6/12B,71990095116,Dollar General,11.1,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Circle K,12.99,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Refuel Market,13.69,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,GPM Southeast,12.99,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,7-Eleven,12.49,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Spinx,11.99,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Parkers,14.99,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Enmark,12.99,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Buck Magement (Blue Water),14.99,,1 · Charleston
Premium,Corona,Corona Extra 6/12B,Henry J. Lee Reyes,6/12B,80660956053,Dollar General,11.5,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Circle K,12.99,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Refuel Market,13.09,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,GPM Southeast,12.99,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,7-Eleven,12.49,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Spinx,10.99,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Parkers,13.99,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Enmark,12.49,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Buck Magement (Blue Water),14.99,,1 · Charleston
Premium,Heineken,Heineken 6/12B,Southern Crown Partners,6/12B,72890000118,Dollar General,12.15,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Circle K,12.99,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Refuel Market,13.69,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,GPM Southeast,12.99,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,7-Eleven,12.49,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Spinx,11.99,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Parkers,14.99,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Enmark,12.99,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Buck Magement (Blue Water),14.99,,1 · Charleston
Premium,Modelo,Modelo 6/12B,Henry J. Lee Reyes,6/12B,80660957654,Dollar General,11.5,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Circle K,10.49,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Refuel Market,13.39,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,GPM Southeast,12.99,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,7-Eleven,12.49,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Spinx,11.99,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Parkers,14.99,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Enmark,13.49,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Buck Magement (Blue Water),14.99,,1 · Charleston
Premium,Redd's,Redd's Apple Ale 6/12B,Henry J. Lee Reyes,6/12B,34100087166,Dollar General,11.5,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Circle K,14.49,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Refuel Market,14.49,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,GPM Southeast,14.99,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,7-Eleven,13.49,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Spinx,13.49,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Parkers,14.99,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Enmark,14.49,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Buck Magement (Blue Water),15.69,,1 · Charleston
Super Premium,New Belgium,New Belgium Voodoo Ranger ImpIPA 6/12B,Southern Crown Partners,6/12B,7.54527E+11,Dollar General,12.8,,1 · Charleston
Value,Miller Ice House,Icehouse 6/12B,Henry J. Lee Reyes,6/12B,34100625054,Spinx,7.49,,1 · Charleston
Value,Miller Ice House,Icehouse 6/12B,Henry J. Lee Reyes,6/12B,34100625054,Buck Magement (Blue Water),9.79,,1 · Charleston
Value,Miller Ice House,Icehouse 6/12B,Henry J. Lee Reyes,6/12B,34100625054,Dollar General,6.75,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,Refuel Market,8.79,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,GPM Southeast,8.99,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,7-Eleven,7.49,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,Spinx,7.99,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,Enmark,8.99,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,Buck Magement (Blue Water),9.79,,1 · Charleston
Value,Miller High Life,Miller High Life 6/12B,Henry J. Lee Reyes,6/12B,34100015053,Dollar General,7.8,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,Refuel Market,15.09,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,GPM Southeast,12.99,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,7-Eleven,13.49,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,Spinx,12.99,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,Parkers,14.99,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,Enmark,13.49,,1 · Charleston
Super Premium,Sweetwater,Sweetwater H A Z Y IPA 6/12C,Henry J. Lee Reyes,6/12C,6.31234E+11,Buck Magement (Blue Water),14.49,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Circle K,14.99,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Refuel Market,15.09,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,GPM Southeast,14.99,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,7-Eleven,13.49,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Spinx,13.49,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Parkers,15.99,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Enmark,14.99,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Buck Magement (Blue Water),16.29,,1 · Charleston
Super Premium,Wicked Weed,Wicked Weed Pernicious IPA 6/12C,Southern Crown Partners,6/12C,8.5334E+11,Dollar General,12.95,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Circle K,15.99,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Refuel Market,15.69,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,GPM Southeast,16.99,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Spinx,15.99,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Parkers,16.99,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Enmark,16.49,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Buck Magement (Blue Water),18.79,,1 · Charleston
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Dollar General,12.6,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Circle K,12.99,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Refuel Market,13.89,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,GPM Southeast,12.99,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,7-Eleven,13.99,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Spinx,11.99,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Enmark,10.99,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Buck Magement (Blue Water),14.59,,1 · Charleston
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Dollar General,11.25,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,Circle K,12.49,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,Refuel Market,11.29,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,GPM Southeast,12.99,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,7-Eleven,13.99,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,Enmark,10.99,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,Buck Magement (Blue Water),16.49,,1 · Charleston
Core,Coors,Coors Light 8/16C,Henry J. Lee Reyes,8/16C,71990170462,Dollar General,11.2,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,Circle K,15.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,Refuel Market,17.59,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,GPM Southeast,16.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,7-Eleven,14.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,Spinx,15.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,Parkers,16.99,,1 · Charleston
Core Plus,Michelob Ultra,Michelob Ultra 8/16C,Southern Crown Partners,8/16C,18200239861,Dollar General,15.1,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,Circle K,11.99,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,Refuel Market,13.09,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,GPM Southeast,10.69,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,7-Eleven,11.99,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,Spinx,9.99,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,Enmark,9.49,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,Buck Magement (Blue Water),13.59,,1 · Charleston
Value,Busch Light,Busch Light 8/16C,Southern Crown Partners,8/16C,18200201905,Dollar General,10.9,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,Circle K,11.99,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,Refuel Market,13.09,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,GPM Southeast,10.69,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,7-Eleven,11.99,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,Spinx,9.99,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,Buck Magement (Blue Water),13.59,,1 · Charleston
Value,Natural,Natural Light 8/16C,Southern Crown Partners,8/16C,18200239823,Dollar General,10.9,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,Refuel Market,13.79,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,GPM Southeast,13.99,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,7-Eleven,14.99,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,Spinx,12.99,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,Parkers,14.99,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,Enmark,14.99,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,Buck Magement (Blue Water),16.49,,1 · Charleston
Core,Coors,Coors Light 9/16AL,Henry J. Lee Reyes,9/16AL,71990301040,Dollar General,13.5,,1 · Charleston
Beyond Beer,Angry Orchard,Angry Orchard Crisp Apple 1/19C,,1/19C,87692023777,Circle K,3.9,,3 · Columbia
Beyond Beer,Angry Orchard,Angry Orchard Crisp Apple 6/12B,,6/12B,87692821021,Circle K,11.99,,3 · Columbia
Wine,Beatbox,Beatbox Blue Razzberry 1/500BX,,1/500BX,8.51133E+11,Circle K,4.69,,3 · Columbia
Wine,Big Sipz,Big Sipz Chocolate 1/7C,Southern Crown Partners,1/7C,8.50028E+11,Circle K,3.99,,3 · Columbia
Value,Bud Ice,Bud Ice 1/16C x6,Southern Crown Partners,1/16C x6,18200002434,Circle K,1.59,,3 · Columbia
Value,Bud Ice,Bud Ice 1/16C x6,Southern Crown Partners,1/16C x6,18200002434,Circle K,1.59,,3 · Columbia
Value,Bud Ice,Bud Ice 1/25C,Southern Crown Partners,1/25C,18200250064,Circle K,2.79,,3 · Columbia
Value,Bud Ice,Bud Ice 1/40B,Southern Crown Partners,1/40B,18200002441,Circle K,2.89,,3 · Columbia
Core,Bud Light,Bud Light 1/25C,Southern Crown Partners,1/25C,18200250019,Circle K,3.09,,3 · Columbia
Core,Bud Light,Bud Light 1/32B,Southern Crown Partners,1/32B,1820000117,Circle K,3.29,,3 · Columbia
Core,Bud Light,Bud Light 12/12B,Southern Crown Partners,12/12B,18200007699,Circle K,13.49,,3 · Columbia
Core,Bud Light,Bud Light 12/12C,Southern Crown Partners,12/12C,18200530470,Circle K,12.99,,3 · Columbia
Core,Bud Light,Bud Light 15/16AL,Southern Crown Partners,15/16AL,18200965388,Circle K,22.49,,3 · Columbia
Core,Bud Light,Bud Light 18/12C,Southern Crown Partners,18/12C,18200532184,Circle K,17.99,,3 · Columbia
Core,Bud Light,Bud Light 24/12C,Southern Crown Partners,24/12C,18200531682,Circle K,23.99,,3 · Columbia
Core,Bud Light,Bud Light 3/25C,Southern Crown Partners,3/25C,18200219863,Circle K,7.49,,3 · Columbia
Core,Bud Light,Bud Light 6/12B,Southern Crown Partners,6/12B,18200008337,Circle K,9.99,,3 · Columbia
Core,Bud Light,Bud Light 8/16C,Southern Crown Partners,8/16C,18200089893,Circle K,11.49,,3 · Columbia
Core Plus,Bud Light Chelada,Bud Light Chelada 1/25C,Southern Crown Partners,1/25C,18200255083,Circle K,3.79,,3 · Columbia
Core Plus,Bud Light Extension,Bud Light Lime 1/16AL,Southern Crown Partners,1/16AL,18200002151,Circle K,2.29,,3 · Columbia
Core Plus,Bud Light Extension,Bud Light Lime 8/16AL,Southern Crown Partners,8/16AL,18200200571,Circle K,15.99,,3 · Columbia
Core Plus,Bud Light Platinum,Bud Light Platinum 1/25C,Southern Crown Partners,1/25C,18200255434,Circle K,3.59,,3 · Columbia
Core Plus,Bud Light Platinum,Bud Light Platinum 12/12C SC,Southern Crown Partners,12/12C SC,18200209949,Circle K,17.99,,3 · Columbia
Core Plus,Bud Light Platinum,Bud Light Platinum 6/12B,Southern Crown Partners,6/12B,18200189937,Circle K,11.49,,3 · Columbia
Core,Bud Light,Bud Light TWS 1/16AL,Southern Crown Partners,1/16AL,18200007958,Circle K,1.69,,3 · Columbia
Core,Budweiser,Budweiser 1/16AL,Southern Crown Partners,1/16AL,1820000473,Circle K,1.89,,3 · Columbia
Core,Budweiser,Budweiser 1/16C x6,Southern Crown Partners,1/16C x6,1820000018S,Circle K,1.79,,3 · Columbia
Core,Budweiser,Budweiser 1/25C,Southern Crown Partners,1/25C,1820025000,Circle K,3.09,,3 · Columbia
Core,Budweiser,Budweiser 12/12B,Southern Crown Partners,12/12B,1820000771,Circle K,13.49,,3 · Columbia
Core,Budweiser,Budweiser 12/12C,Southern Crown Partners,12/12C,1820011047,Circle K,12.99,,3 · Columbia
Core,Budweiser,Budweiser 15/16AL,Southern Crown Partners,15/16AL,1820096539,Circle K,22.49,,3 · Columbia
Core,Budweiser,Budweiser 24/12BBB,Southern Crown Partners,24/12BBB,1820011349,Circle K,22.99,,3 · Columbia
Core,Budweiser,Budweiser 24/12C,Southern Crown Partners,24/12C,1820011168,Circle K,23.99,,3 · Columbia
Value,Busch,Busch Ice 12/12C,Southern Crown Partners,12/12C,18200009570,Circle K,8.99,,3 · Columbia
Value,Busch,Busch Ice 24/12C,Southern Crown Partners,24/12C,18200661686,Circle K,15.49,,3 · Columbia
Value,Busch Light,Busch Light 1/16C x6,Southern Crown Partners,1/16C x6,18200004261,Circle K,1.59,,3 · Columbia
Value,Busch Light,Busch Light 1/25C,Southern Crown Partners,1/25C,18200250040,Circle K,2.79,,3 · Columbia
Value,Busch Light,Busch Light 12/12B,Southern Crown Partners,12/12B,1820000989,Circle K,10.49,,3 · Columbia
Value,Busch Light,Busch Light 12/12C,Southern Crown Partners,12/12C,18200008016,Circle K,10.49,,3 · Columbia
